"FAWN Station","Period","2m Rain tot (in)","2m Rain max over 15min (in)","N (# obs)"
"Homestead","20 Aug 2023  9:00 AM","0.54","0.42","4"
"Homestead","20 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","20 Aug 2023  11:00 AM","0.01","0.01","4"
"Homestead","20 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","20 Aug 2023  1:00 PM","0.43","0.32","4"
"Homestead","20 Aug 2023  2:00 PM","0.02","0.01","4"
"Homestead","20 Aug 2023  3:00 PM","0.14","0.13","4"
"Homestead","20 Aug 2023  4:00 PM","0.20","0.19","4"
"Homestead","20 Aug 2023  5:00 PM","0.01","0.01","4"
"Homestead","20 Aug 2023  6:00 PM","0.00","0.00","4"
"Homestead","20 Aug 2023  7:00 PM","0.00","0.00","4"
"Homestead","20 Aug 2023  8:00 PM","0.00","0.00","4"
"Homestead","20 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","20 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","20 Aug 2023  11:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  12:00 AM","0.00","0.00","4"
"Homestead","21 Aug 2023  1:00 AM","0.00","0.00","4"
"Homestead","21 Aug 2023  2:00 AM","0.00","0.00","4"
"Homestead","21 Aug 2023  3:00 AM","0.00","0.00","4"
"Homestead","21 Aug 2023  4:00 AM","0.00","0.00","4"
"Homestead","21 Aug 2023  5:00 AM","0.00","0.00","4"
"Homestead","21 Aug 2023  6:00 AM","0.00","0.00","4"
"Homestead","21 Aug 2023  7:00 AM","0.00","0.00","4"
"Homestead","21 Aug 2023  8:00 AM","0.01","0.01","4"
"Homestead","21 Aug 2023  9:00 AM","0.04","0.04","4"
"Homestead","21 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","21 Aug 2023  11:00 AM","0.15","0.14","4"
"Homestead","21 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  1:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  2:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  3:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  4:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  5:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  6:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  7:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  8:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","21 Aug 2023  11:00 PM","0.01","0.01","4"
"Homestead","22 Aug 2023  12:00 AM","0.00","0.00","4"
"Homestead","22 Aug 2023  1:00 AM","0.00","0.00","4"
"Homestead","22 Aug 2023  2:00 AM","0.00","0.00","4"
"Homestead","22 Aug 2023  3:00 AM","0.00","0.00","4"
"Homestead","22 Aug 2023  4:00 AM","0.00","0.00","4"
"Homestead","22 Aug 2023  5:00 AM","0.00","0.00","4"
"Homestead","22 Aug 2023  6:00 AM","0.00","0.00","4"
"Homestead","22 Aug 2023  7:00 AM","0.00","0.00","4"
"Homestead","22 Aug 2023  8:00 AM","0.03","0.02","4"
"Homestead","22 Aug 2023  9:00 AM","0.00","0.00","4"
"Homestead","22 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","22 Aug 2023  11:00 AM","0.00","0.00","4"
"Homestead","22 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","22 Aug 2023  1:00 PM","0.00","0.00","4"
"Homestead","22 Aug 2023  2:00 PM","0.00","0.00","4"
"Homestead","22 Aug 2023  3:00 PM","0.00","0.00","4"
"Homestead","22 Aug 2023  4:00 PM","0.00","0.00","4"
"Homestead","22 Aug 2023  5:00 PM","0.00","0.00","4"
"Homestead","22 Aug 2023  6:00 PM","0.00","0.00","4"
"Homestead","22 Aug 2023  7:00 PM","0.00","0.00","4"
"Homestead","22 Aug 2023  8:00 PM","0.00","0.00","4"
"Homestead","22 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","22 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","22 Aug 2023  11:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  12:00 AM","0.00","0.00","4"
"Homestead","23 Aug 2023  1:00 AM","0.00","0.00","4"
"Homestead","23 Aug 2023  2:00 AM","0.00","0.00","4"
"Homestead","23 Aug 2023  3:00 AM","0.00","0.00","4"
"Homestead","23 Aug 2023  4:00 AM","0.05","0.05","4"
"Homestead","23 Aug 2023  5:00 AM","0.14","0.07","4"
"Homestead","23 Aug 2023  6:00 AM","0.00","0.00","4"
"Homestead","23 Aug 2023  7:00 AM","0.00","0.00","4"
"Homestead","23 Aug 2023  8:00 AM","0.00","0.00","4"
"Homestead","23 Aug 2023  9:00 AM","0.00","0.00","4"
"Homestead","23 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","23 Aug 2023  11:00 AM","0.05","0.04","4"
"Homestead","23 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  1:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  2:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  3:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  4:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  5:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  6:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  7:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  8:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","23 Aug 2023  11:00 PM","0.02","0.02","4"
"Homestead","24 Aug 2023  12:00 AM","0.07","0.07","4"
"Homestead","24 Aug 2023  1:00 AM","0.00","0.00","4"
"Homestead","24 Aug 2023  2:00 AM","0.00","0.00","4"
"Homestead","24 Aug 2023  3:00 AM","0.00","0.00","4"
"Homestead","24 Aug 2023  4:00 AM","0.00","0.00","4"
"Homestead","24 Aug 2023  5:00 AM","0.00","0.00","4"
"Homestead","24 Aug 2023  6:00 AM","0.00","0.00","4"
"Homestead","24 Aug 2023  7:00 AM","0.00","0.00","4"
"Homestead","24 Aug 2023  8:00 AM","0.00","0.00","4"
"Homestead","24 Aug 2023  9:00 AM","0.00","0.00","4"
"Homestead","24 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","24 Aug 2023  11:00 AM","0.00","0.00","4"
"Homestead","24 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","24 Aug 2023  1:00 PM","0.00","0.00","4"
"Homestead","24 Aug 2023  2:00 PM","0.00","0.00","4"
"Homestead","24 Aug 2023  3:00 PM","0.00","0.00","4"
"Homestead","24 Aug 2023  4:00 PM","0.00","0.00","4"
"Homestead","24 Aug 2023  5:00 PM","0.00","0.00","4"
"Homestead","24 Aug 2023  6:00 PM","0.00","0.00","4"
"Homestead","24 Aug 2023  7:00 PM","0.00","0.00","4"
"Homestead","24 Aug 2023  8:00 PM","0.00","0.00","4"
"Homestead","24 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","24 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","24 Aug 2023  11:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  12:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  1:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  2:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  3:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  4:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  5:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  6:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  7:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  8:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  9:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  11:00 AM","0.00","0.00","4"
"Homestead","25 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  1:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  2:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  3:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  4:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  5:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  6:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  7:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  8:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","25 Aug 2023  11:00 PM","0.00","0.00","4"
"Homestead","26 Aug 2023  12:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  1:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  2:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  3:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  4:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  5:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  6:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  7:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  8:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  9:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  11:00 AM","0.00","0.00","4"
"Homestead","26 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","26 Aug 2023  1:00 PM","0.00","0.00","4"
"Homestead","26 Aug 2023  2:00 PM","0.00","0.00","4"
"Homestead","26 Aug 2023  3:00 PM","0.04","0.03","4"
"Homestead","26 Aug 2023  4:00 PM","0.05","0.03","4"
"Homestead","26 Aug 2023  5:00 PM","0.00","0.00","4"
"Homestead","26 Aug 2023  6:00 PM","0.00","0.00","4"
"Homestead","26 Aug 2023  7:00 PM","0.00","0.00","4"
"Homestead","26 Aug 2023  8:00 PM","0.00","0.00","4"
"Homestead","26 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","26 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","26 Aug 2023  11:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  12:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  1:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  2:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  3:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  4:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  5:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  6:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  7:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  8:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  9:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  11:00 AM","0.00","0.00","4"
"Homestead","27 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  1:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  2:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  3:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  4:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  5:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  6:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  7:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  8:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","27 Aug 2023  11:00 PM","0.00","0.00","4"
"Homestead","28 Aug 2023  12:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  1:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  2:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  3:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  4:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  5:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  6:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  7:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  8:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  9:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  11:00 AM","0.00","0.00","4"
"Homestead","28 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","28 Aug 2023  1:00 PM","0.00","0.00","4"
"Homestead","28 Aug 2023  2:00 PM","0.00","0.00","4"
"Homestead","28 Aug 2023  3:00 PM","0.00","0.00","4"
"Homestead","28 Aug 2023  4:00 PM","0.02","0.02","1"
"Homestead","28 Aug 2023  5:00 PM","0.01","0.01","4"
"Homestead","28 Aug 2023  6:00 PM","0.00","0.00","4"
"Homestead","28 Aug 2023  7:00 PM","0.00","0.00","4"
"Homestead","28 Aug 2023  8:00 PM","0.00","0.00","4"
"Homestead","28 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","28 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","28 Aug 2023  11:00 PM","0.00","0.00","4"
"Homestead","29 Aug 2023  12:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  1:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  2:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  3:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  4:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  5:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  6:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  7:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  8:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  9:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  11:00 AM","0.00","0.00","4"
"Homestead","29 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","29 Aug 2023  1:00 PM","0.00","0.00","4"
"Homestead","29 Aug 2023  2:00 PM","0.00","0.00","4"
"Homestead","29 Aug 2023  3:00 PM","0.00","0.00","4"
"Homestead","29 Aug 2023  4:00 PM","0.26","0.26","4"
"Homestead","29 Aug 2023  5:00 PM","0.22","0.16","4"
"Homestead","29 Aug 2023  6:00 PM","0.04","0.02","4"
"Homestead","29 Aug 2023  7:00 PM","0.02","0.01","4"
"Homestead","29 Aug 2023  8:00 PM","0.00","0.00","4"
"Homestead","29 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","29 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","29 Aug 2023  11:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  12:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  1:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  2:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  3:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  4:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  5:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  6:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  7:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  8:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  9:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  11:00 AM","0.00","0.00","4"
"Homestead","30 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  1:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  2:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  3:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  4:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  5:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  6:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  7:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  8:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","30 Aug 2023  11:00 PM","0.00","0.00","4"
"Homestead","31 Aug 2023  12:00 AM","0.00","0.00","4"
"Homestead","31 Aug 2023  1:00 AM","0.00","0.00","4"
"Homestead","31 Aug 2023  2:00 AM","0.00","0.00","4"
"Homestead","31 Aug 2023  3:00 AM","0.40","0.28","4"
"Homestead","31 Aug 2023  4:00 AM","0.06","0.04","4"
"Homestead","31 Aug 2023  5:00 AM","0.00","0.00","4"
"Homestead","31 Aug 2023  6:00 AM","0.00","0.00","4"
"Homestead","31 Aug 2023  7:00 AM","0.01","0.01","4"
"Homestead","31 Aug 2023  8:00 AM","0.00","0.00","4"
"Homestead","31 Aug 2023  9:00 AM","0.00","0.00","4"
"Homestead","31 Aug 2023  10:00 AM","0.00","0.00","4"
"Homestead","31 Aug 2023  11:00 AM","0.00","0.00","4"
"Homestead","31 Aug 2023  12:00 PM","0.00","0.00","4"
"Homestead","31 Aug 2023  1:00 PM","0.01","0.01","4"
"Homestead","31 Aug 2023  2:00 PM","0.00","0.00","4"
"Homestead","31 Aug 2023  3:00 PM","0.00","0.00","4"
"Homestead","31 Aug 2023  4:00 PM","0.00","0.00","4"
"Homestead","31 Aug 2023  5:00 PM","0.00","0.00","4"
"Homestead","31 Aug 2023  6:00 PM","0.00","0.00","4"
"Homestead","31 Aug 2023  7:00 PM","0.00","0.00","4"
"Homestead","31 Aug 2023  8:00 PM","0.45","0.33","4"
"Homestead","31 Aug 2023  9:00 PM","0.00","0.00","4"
"Homestead","31 Aug 2023  10:00 PM","0.00","0.00","4"
"Homestead","31 Aug 2023  11:00 PM","0.00","0.00","4"
"Homestead","1 Sep 2023  12:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  4:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","1 Sep 2023  12:00 PM","0.00","0.00","4"
"Homestead","1 Sep 2023  1:00 PM","0.00","0.00","4"
"Homestead","1 Sep 2023  2:00 PM","0.00","0.00","4"
"Homestead","1 Sep 2023  3:00 PM","0.00","0.00","4"
"Homestead","1 Sep 2023  4:00 PM","0.10","0.10","4"
"Homestead","1 Sep 2023  5:00 PM","0.03","0.03","4"
"Homestead","1 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","1 Sep 2023  7:00 PM","0.00","0.00","4"
"Homestead","1 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","1 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","1 Sep 2023  10:00 PM","0.00","0.00","4"
"Homestead","1 Sep 2023  11:00 PM","0.14","0.14","4"
"Homestead","2 Sep 2023  12:00 AM","0.27","0.17","4"
"Homestead","2 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","2 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","2 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","2 Sep 2023  4:00 AM","0.01","0.01","4"
"Homestead","2 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","2 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","2 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","2 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","2 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","2 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","2 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","2 Sep 2023  12:00 PM","0.58","0.50","4"
"Homestead","2 Sep 2023  1:00 PM","0.09","0.06","4"
"Homestead","2 Sep 2023  2:00 PM","0.00","0.00","4"
"Homestead","2 Sep 2023  3:00 PM","0.00","0.00","4"
"Homestead","2 Sep 2023  4:00 PM","0.00","0.00","4"
"Homestead","2 Sep 2023  5:00 PM","0.00","0.00","4"
"Homestead","2 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","2 Sep 2023  7:00 PM","0.00","0.00","4"
"Homestead","2 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","2 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","2 Sep 2023  10:00 PM","0.00","0.00","4"
"Homestead","2 Sep 2023  11:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  12:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  4:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","3 Sep 2023  12:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  1:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  2:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  3:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  4:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  5:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  7:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  10:00 PM","0.00","0.00","4"
"Homestead","3 Sep 2023  11:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  12:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  4:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","4 Sep 2023  12:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  1:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  2:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  3:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  4:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  5:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  7:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  10:00 PM","0.00","0.00","4"
"Homestead","4 Sep 2023  11:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  12:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  4:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","5 Sep 2023  12:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  1:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  2:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  3:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  4:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  5:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  7:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  10:00 PM","0.00","0.00","4"
"Homestead","5 Sep 2023  11:00 PM","0.00","0.00","4"
"Homestead","6 Sep 2023  12:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  4:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","6 Sep 2023  12:00 PM","0.00","0.00","4"
"Homestead","6 Sep 2023  1:00 PM","0.00","0.00","4"
"Homestead","6 Sep 2023  2:00 PM","0.00","0.00","4"
"Homestead","6 Sep 2023  3:00 PM","0.00","0.00","4"
"Homestead","6 Sep 2023  4:00 PM","0.00","0.00","4"
"Homestead","6 Sep 2023  5:00 PM","0.00","0.00","4"
"Homestead","6 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","6 Sep 2023  7:00 PM","0.00","0.00","4"
"Homestead","6 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","6 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","6 Sep 2023  10:00 PM","0.00","0.00","4"
